accidents,accident_year,first_road_class,first_road_number
2,2020,B,6124
2,2019,A,4004
2,2016,B,6001
2,2019,A,4077
2,2020,B,4555
2,2019,B,4200
2,2017,B,4516
2,2016,B,6385
2,2018,B,821
2,2016,A,5153
2,2019,B,6444
2,2018,B,4570
2,2020,A,3082
2,2017,B,1276
2,2018,A,5054
2,2020,B,402
2,2019,B,6385
2,2017,A,942
2,2016,B,8054
2,2017,B,3372
2,2016,B,962
2,2018,A,894
2,2020,B,2176
2,2016,B,5016
2,2018,A,948
2,2020,B,2119
2,2017,B,9163
2,2016,B,5344
2,2018,B,3184
2,2017,B,3048
2,2018,B,5288
2,2016,B,4316
2,2017,B,6432
2,2018,B,4634
2,2019,B,2218
2,2018,B,1114
2,2017,A,1070
2,2018,B,4622
2,2020,A,4214
2,2018,A,3259
2,2019,A,908
2,2017,A,5758
2,2017,B,3115
2,2020,A,718
2,2020,A,4182
2,2020,B,4001
2,2019,A,846
2,2017,B,4081
2,2016,B,5038
2,2018,B,4353
2,2018,A,851
2,2019,A,1268
2,2018,A,3000
2,2017,A,850
2,2019,A,1070
2,2017,B,1432
2,2016,B,6156
2,2018,B,6372
2,2018,B,3236
2,2019,A,6464
2,2017,B,4600
2,2016,B,6461
2,2017,B,1391
2,2020,B,1095
2,2016,B,5236
2,2019,B,1239
2,2016,B,6099
2,2019,B,4600
2,2018,A,972
2,2020,B,3236
2,2017,B,1167
2,2019,B,6399
2,2019,B,574
2,2017,A,5115
2,2020,B,4482
2,2016,A,4065
2,2016,B,5094
2,2018,B,5083
2,2019,B,4252
2,2017,B,1041
2,2018,B,4419
2,2018,B,2246
2,2020,B,5288
2,2018,B,3100
2,2020,B,5101
2,2016,B,6346
2,2019,B,5164
2,2019,B,885
2,2016,Motorway,181
2,2018,B,1196
2,2016,A,5040
2,2020,B,1125
2,2019,B,9090
2,2018,B,4344
2,2019,A,961
2,2018,B,5250
2,2017,B,5265
2,2019,B,6298
2,2020,A,4185
2,2018,B,6250
2,2019,B,3148
2,2016,B,4558
2,2018,A,5029
2,2016,B,2000
2,2017,B,9005
2,2017,B,5095
2,2018,B,1369
2,2020,B,6118
2,2019,B,874
2,2020,B,7005
2,2019,B,6290
2,2016,B,7041
2,2020,A,910
2,2020,B,4043
2,2016,A,3259
2,2018,B,6420
2,2016,B,6034
2,2020,B,9140
2,2017,A,2205
2,2016,B,4313
2,2020,B,4030
2,2017,B,1066
2,2019,A,972
2,2019,B,683
2,2017,B,6044
2,2017,B,5174
2,2020,A,1107
2,2020,B,1239
2,2018,B,5232
2,2019,B,5319
2,2016,B,6417
2,2019,B,1527
2,2019,B,2148
2,2018,A,4538
2,2016,B,4257
2,2016,B,9010
2,2020,B,6374
2,2016,B,9099
2,2019,B,4541
2,2019,B,5138
2,2017,A,4810
2,2017,B,817
2,2016,B,8033
2,2017,B,3184
2,2016,B,139
2,2018,B,5173
2,2018,B,1136
2,2016,A,1062
2,2016,B,6348
2,2018,B,2190
2,2019,B,6150
2,2020,B,6462
2,2019,A,498
2,2019,B,3154
2,2017,A,5050
2,2016,B,7057
2,2017,B,9165
2,2017,B,6434
2,2019,B,9113
2,2016,B,2042
2,2016,B,589
2,2017,B,5209
2,2017,B,3260
2,2018,B,9121
2,2019,B,3217
2,2016,A,3098
2,2017,B,4574
2,2019,B,6147
2,2017,B,2029
2,2017,B,6443
2,2017,B,1216
2,2020,B,4196
2,2016,B,8019
2,2019,B,2204
2,2020,B,1086
2,2020,A,6020
2,2019,B,5036
2,2016,B,6120
2,2016,B,2121
2,2017,B,2184
2,2018,A,5090
2,2018,B,3374
2,2018,A,1094
2,2020,B,3105
2,2018,A,3062
2,2018,B,5425
2,2018,B,9125
2,2019,A,3126
2,2020,B,2121
2,2017,B,5306
2,2020,B,3231
2,2018,B,6177
2,2018,A,6088
2,2019,B,4072
2,2018,B,2227
2,2017,B,9076
2,2019,B,4349
2,2019,B,3312
2,2020,A,1359
2,2020,A,544
2,2018,B,7072
2,2018,A,718
2,2019,B,5344
2,2018,B,7085
2,2016,B,6146
2,2020,B,764
2,2020,A,154
2,2016,B,6460
2,2019,B,5102
2,2016,B,939
2,2020,B,4353
2,2018,B,4633
2,2016,B,959
2,2017,B,3384
2,2017,B,4185
2,2020,B,980
2,2017,B,7002
2,2019,B,5047
2,2019,B,233
2,2016,B,5157
2,2020,B,4351
2,2018,B,3271
2,2018,A,3121
2,2020,B,881
2,2016,B,5355
2,2020,B,4468
2,2019,A,6027
2,2017,B,6105
2,2018,A,5046
2,2016,B,965
2,2018,A,876
2,2019,A,4242
2,2016,A,6089
2,2017,A,821
2,2018,A,687
2,2016,B,1044
2,2020,B,5232
2,2016,A,6124
2,2020,B,4510
2,2020,B,5070
2,2017,A,5060
2,2016,B,6080
2,2019,B,464
2,2020,B,5143
2,2018,A,261
2,2020,A,1095
2,2019,B,6264
2,2019,B,504
2,2016,B,4349
2,2019,B,6295
2,2018,B,1073
2,2016,A,919
2,2017,A,5079
2,2020,A,6027
2,2018,B,5026
2,2018,A,5187
2,2017,B,4378
2,2018,B,6298
2,2020,B,1279
2,2017,B,6207
2,2020,B,2155
2,2018,B,6291
2,2019,B,4015
2,2018,B,6430
2,2017,A,8000
2,2018,B,717
2,2017,B,3123
2,2017,B,146
2,2019,B,4280
2,2020,B,125
2,2019,B,4620
2,2018,A,981
2,2018,B,7033
2,2017,B,5380
2,2016,A,1268
2,2018,B,2219
2,2017,B,6085
2,2017,B,6533
2,2019,B,5088
2,2018,B,6127
2,2017,B,4303
2,2017,B,799
2,2017,B,6471
2,2019,B,759
2,2020,B,491
2,2020,A,6032
2,2019,A,4015
2,2016,B,6079
2,2020,B,3115
2,2018,B,3173
2,2018,B,4170
2,2016,B,7010
2,2018,B,5186
2,2019,A,1008
2,2017,B,3005
2,2017,A,4640
2,2018,B,145
2,2018,B,5433
2,2018,B,932
2,2019,A,5046
2,2020,B,4005
2,2016,B,6312
2,2017,B,5416
2,2016,B,188
2,2016,B,122
2,2016,B,5007
2,2020,A,1160
2,2020,B,994
2,2018,B,996
2,2016,B,7056
2,2020,B,1204
2,2019,A,1500
2,2017,B,3119
2,2018,B,914
2,2020,B,3331
2,2020,B,729
2,2020,B,8063
2,2019,B,1261
2,2019,B,5240
2,2019,B,3248
2,2017,A,4185
2,2020,A,4162
2,2016,B,3238
2,2018,A,5630
2,2017,B,1374
2,2019,B,6312
2,2016,B,5319
2,2020,B,5140
2,2020,B,4276
2,2016,A,5083
2,2020,A,5156
2,2019,B,6432
2,2017,B,5493
2,2016,B,5110
2,2016,B,2085
2,2017,B,4338
2,2017,B,6202
2,2018,B,5357
2,2018,B,5229
2,2018,B,5195
2,2019,B,1441
2,2020,B,3018
2,2017,B,1229
2,2020,A,978
2,2016,A,5093
2,2017,B,5038
2,2016,B,5300
2,2017,B,581
2,2020,B,6541
2,2016,B,733
2,2018,B,4417
2,2019,B,4571
2,2018,B,5165
2,2020,B,5150
2,2020,B,241
2,2017,B,2012
2,2020,A,190
2,2017,B,3216
2,2017,B,5260
2,2016,A,818
2,2017,B,3173
2,2018,B,6225
2,2017,B,3373
2,2017,A,780
2,2018,A,4185
2,2019,B,6118
2,2020,B,2185
2,2018,B,5039
2,2020,B,2218
2,2020,B,683
2,2016,A,531
2,2020,B,2021
2,2018,B,1258
2,2017,B,1131
2,2016,B,5304
2,2018,B,4088
2,2018,B,6150
2,2020,B,5356
2,2018,B,6481
2,2016,A,5000
2,2020,A,3016
2,2019,B,5208
2,2018,B,3086
2,2018,B,5241
2,2016,A,1145
2,2016,B,5193
2,2017,B,4103
2,2016,B,6219
2,2020,B,3016
2,2018,A,989
2,2019,B,3149
2,2018,B,6247
2,2016,B,3304
2,2017,B,659
2,2016,B,359
2,2019,A,5118
2,2020,B,9030
2,2016,B,6239
2,2018,B,1069
2,2018,B,2160
2,2017,B,6384
2,2020,A,710
2,2020,A,378
2,2020,A,6062
2,2018,B,205
2,2018,B,1193
2,2017,A,903
2,2016,B,6371
2,2018,B,316
2,2018,B,500
2,2016,B,3069
2,2018,B,1176
2,2016,B,4524
2,2018,B,5159
2,2019,A,5280
2,2019,A,1149
2,2016,B,2176
2,2019,B,2137
2,2017,B,4268
2,2019,B,4285
2,2020,A,6201
2,2020,B,3261
2,2017,B,4449
2,2019,A,5115
2,2017,B,5172
2,2018,A,1268
2,2016,B,752
2,2018,B,865
2,2017,B,471
1,2017,B,8046
1,2018,A,9103
1,2020,B,805
1,2016,B,957
1,2018,B,5091
1,2017,B,3190
1,2019,A,5227
1,2016,B,4366
1,2017,B,1342
1,2019,B,5259
1,2016,B,288
1,2016,A,3407
1,2018,B,9000
1,2019,B,9127
1,2016,B,1291
1,2017,A,5144
1,2020,B,200
1,2019,B,4038
1,2018,A,779
1,2017,B,2259
1,2019,B,1169
1,2016,B,5190
1,2017,B,4479
1,2020,B,320
1,2020,B,5376
1,2016,A,4468
1,2017,B,6229
1,2017,A,1308
1,2016,B,6256
1,2016,B,5145
1,2016,A,7081
1,2018,B,4367
1,2017,B,752
1,2018,B,5150
1,2016,A,5721
1,2018,B,5267
1,2018,A,4056
1,2020,A,824
1,2019,B,3080
1,2016,B,4594
1,2017,B,3142
1,2016,B,1415
1,2016,B,4248
1,2020,B,1417
1,2016,B,705
1,2018,B,5290
1,2016,B,4276
1,2017,B,1400
1,2020,B,2190
1,2018,B,3405
1,2019,A,5090
1,2018,A,4321
1,2016,B,6434
1,2018,A,1320
1,2019,A,1194
1,2019,A,894
1,2016,A,6157
1,2020,B,188
1,2019,B,3252
1,2016,B,6323
1,2017,B,793
1,2020,A,3397
1,2020,B,1336
1,2020,A,4015
1,2016,A,4167
1,2017,A,5000
1,2020,B,6208
1,2017,B,7083
1,2020,B,6272
1,2019,A,821
1,2016,A,984
1,2017,B,1120
1,2016,B,5164
1,2019,B,815
1,2017,A,5182
1,2018,B,2088
1,2016,B,6197
1,2017,B,3392
1,2018,B,513
1,2017,B,2063
1,2017,B,4638
1,2019,B,5105
1,2016,B,7088
1,2020,B,1021
1,2017,B,896
1,2020,A,6091
1,2016,B,4522
1,2019,B,5286
1,2016,B,4641
1,2016,B,5461
1,2020,B,955
1,2019,B,804
1,2020,A,4526
1,2019,B,4376
1,2019,A,4302
1,2019,B,9130
1,2017,B,776
1,2019,B,6353
1,2020,B,3387
1,2016,A,5162
1,2017,A,5227
1,2016,B,313
1,2020,B,8058
1,2018,A,763
1,2017,B,5292
1,2017,B,3312
1,2018,B,1076
1,2018,B,2215
1,2019,B,6321
1,2016,B,695
1,2019,B,672
1,2016,A,1518
1,2019,B,1133
1,2017,B,3138
1,2019,B,793
1,2018,B,8034
1,2020,A,1054
1,2016,B,5060
1,2020,B,1364
1,2020,B,4334
1,2018,A,6060
1,2020,B,4503
1,2020,B,5245
1,2018,B,1348
1,2017,B,956
1,2016,B,866
1,2017,B,4440
1,2016,B,256
1,2019,B,5446
1,2020,A,6126
1,2018,B,5161
1,2017,B,209
1,2020,B,5413
1,2017,B,4232
1,2018,B,4409
1,2020,A,3414
1,2018,B,3228
1,2016,B,211
1,2016,B,5284
1,2016,B,1019
1,2018,B,6261
1,2018,B,6299
1,2019,B,6304
1,2019,B,4412
1,2020,B,6083
1,2018,B,120
1,2018,A,5404
1,2018,B,4467
1,2018,B,1047
1,2019,B,5144
1,2016,A,4536
1,2018,B,6405
1,2018,A,8037
1,2017,B,819
1,2018,A,810
1,2017,B,749
1,2017,B,1390
1,2018,B,3351
1,2017,B,2235
1,2018,B,4233
1,2017,A,868
1,2018,B,1186
1,2016,B,5228
1,2017,B,9100
1,2020,B,6413
1,2017,B,4213
1,2016,B,5546
1,2016,B,924
1,2017,A,5062
1,2018,B,815
1,2019,B,5284
1,2020,B,4456
1,2020,B,1126
1,2020,B,1385
1,2020,B,117
1,2017,B,6208
1,2016,B,955
1,2019,A,4240
1,2016,A,5029
1,2017,B,2137
1,2019,B,4488
1,2017,B,1071
1,2016,B,1432
1,2016,A,4215
1,2016,A,869
1,2017,B,8025
1,2019,B,350
1,2020,A,5068
1,2016,B,4452
1,2016,B,973
1,2016,B,9102
1,2020,B,4401
1,2016,B,8007
1,2020,B,458
1,2016,B,492
1,2019,B,9149
1,2016,B,6092
1,2019,B,2041
1,2017,B,1952
1,2016,B,5374
1,2016,A,3123
1,2019,B,4493
1,2020,B,169
1,2017,B,3152
1,2018,B,3367
1,2018,B,4401
1,2020,A,4596
1,2018,A,1520
1,2019,B,6234
1,2017,B,1068
1,2017,B,9016
1,2020,A,2029
1,2020,B,420
1,2018,B,3223
1,2019,B,4333
1,2019,B,951
1,2017,B,6353
1,2016,B,936
1,2019,B,6260
1,2017,B,6425
1,2019,B,9099
1,2016,B,6382
1,2016,B,1039
1,2018,B,3203
1,2017,B,4242
1,2018,B,4461
1,2017,B,4093
1,2020,B,4271
1,2020,B,4405
1,2020,B,136
1,2020,A,820
1,2019,B,6276
1,2019,B,853
1,2016,B,5376
1,2016,B,6530
1,2016,A,1224
1,2018,B,7002
1,2017,B,5431
1,2019,A,898
1,2017,B,6372
1,2016,B,9174
1,2016,A,4077
1,2018,B,4242
1,2016,B,6412
1,2020,B,1436
1,2019,B,9153
1,2019,B,5230
1,2019,B,4331
1,2016,B,1250
1,2019,A,4065
1,2019,B,4075
1,2020,B,9096
1,2018,B,3208
1,2017,B,4555
1,2017,B,6234
1,2019,B,668
1,2017,B,8051
1,2017,B,3028
1,2019,B,3304
1,2019,B,5083
1,2020,B,6134
1,2018,B,596
1,2018,A,3032
1,2019,A,5030
1,2020,B,1305
1,2017,A,3521
1,2019,B,6297
1,2020,B,761
1,2016,A,890
1,2020,B,899
1,2019,A,971
1,2016,B,4331
1,2020,B,2063
1,2018,B,6109
1,2020,B,2020
1,2018,B,1044
1,2017,B,6093
1,2020,B,4341
1,2017,B,5430
1,2016,B,2117
1,2018,A,5114
1,2018,A,1008
1,2018,B,7046
1,2019,B,4407
1,2020,A,993
1,2018,B,4003
1,2019,B,1427
1,2018,B,5420
1,2016,A,1087
1,2017,B,9078
1,2020,B,4071
1,2020,B,914
1,2017,B,1534
1,2019,B,5275
1,2016,B,717
1,2018,B,6190
1,2019,B,6106
1,2017,B,6399
1,2019,B,912
1,2017,B,6503
1,2016,A,122
1,2017,B,6316
1,2019,B,4570
1,2020,B,9112
1,2017,A,4524
1,2020,A,6183
1,2018,A,5083
1,2017,B,8058
1,2020,B,6392
1,2019,B,3196
1,2019,B,4185
1,2017,B,3287
1,2019,B,4031
1,2020,B,5029
1,2019,B,7036
1,2020,A,1053
1,2017,B,3148
1,2016,A,261
1,2016,B,910
1,2016,B,6384
1,2016,B,6471
1,2016,B,5075
1,2019,B,8039
1,2016,A,6350
1,2018,A,903
1,2016,A,5627
1,2020,B,2108
1,2019,B,1302
1,2018,B,3044
1,2019,B,3222
1,2017,A,136
1,2020,B,1420
1,2020,B,6171
1,2019,A,2045
1,2018,A,918
1,2020,A,4156
1,2017,A,4108
1,2017,A,887
1,2020,A,3027
1,2020,B,5461
1,2016,B,568
1,2017,A(M),4
1,2020,B,4433
1,2016,B,3237
1,2020,B,3036
1,2016,B,2101
1,2016,B,6437
1,2018,B,4230
1,2020,B,6918
1,2016,B,4585
1,2020,A,6072
1,2018,B,6080
1,2016,B,3115
1,2016,A,4159
1,2018,A,1053
1,2020,B,3309
1,2016,B,1323
1,2019,B,6077
1,2019,B,4441
1,2017,B,5083
1,2017,B,3273
1,2016,B,1275
1,2020,B,4349
1,2016,B,2065
1,2016,B,8011
1,2017,B,5439
1,2018,A,5064
1,2020,B,5704
1,2018,B,4365
1,2017,B,5621
1,2017,B,6206
1,2018,B,364
1,2018,B,6353
1,2016,B,1954
1,2019,B,3166
1,2017,B,5050
1,2018,B,3204
1,2018,A,4172
1,2018,B,74
1,2018,A,1650
1,2019,B,5065
1,2019,B,4218
1,2018,B,880
1,2018,A,5042
1,2018,B,9170
1,2016,B,7032
1,2017,A,5114
1,2020,B,7087
1,2020,B,4336
1,2018,B,4541
1,2020,B,2045
1,2016,B,718
1,2020,B,1299
1,2018,B,4216
1,2018,A,5139
1,2020,B,9085
1,2018,B,1381
1,2017,B,3348
1,2020,B,3372
1,2019,A,4218
1,2017,B,7003
1,2019,B,9031
1,2016,B,4630
1,2020,B,7052
1,2020,B,6007
1,2019,B,1029
1,2018,B,9001
1,2016,B,712
1,2019,B,4392
1,2017,B,5046
1,2017,B,274
1,2018,B,5285
1,2020,B,4467
1,2017,B,4602
1,2017,A,6186
1,2017,B,291
1,2019,A,847
1,2016,B,1330
1,2017,A,5903
1,2020,B,925
1,2017,A,6064
1,2020,A,885
1,2017,B,4381
1,2018,B,4356
1,2016,B,1001
1,2017,B,3363
1,2018,B,4666
1,2017,B,1107
1,2017,B,281
1,2016,B,5309
1,2017,B,4075
1,2016,B,1216
1,2017,B,6127
1,2017,B,5173
1,2018,B,6316
1,2018,B,4079
1,2018,B,3038
1,2016,B,3176
1,2020,B,638
1,2016,B,3358
1,2019,B,3289
1,2018,B,870
1,2019,B,916
1,2018,A,8015
1,2019,B,805
1,2016,A,4302
1,2019,A,3008
1,2018,B,9042
1,2016,B,994
1,2020,B,3056
1,2017,B,440
1,2020,B,5439
1,2018,B,3154
1,2018,B,1357
1,2018,B,5142
1,2019,A,4221
1,2016,B,588
1,2020,B,5272
1,2016,A,6114
1,2016,B,5395
1,2019,A,1146
1,2019,B,3188
1,2018,B,1058
1,2020,A,687
1,2020,B,1036
1,2020,A,841
1,2018,A,263
1,2017,B,479
1,2016,B,2034
1,2018,B,5050
1,2019,A,4098
1,2019,A,5144
1,2016,B,264
1,2018,B,2157
1,2020,A,5052
1,2020,B,5394
1,2018,B,5224
1,2016,A,5022
1,2017,B,870
1,2016,B,702
1,2016,A,5181
1,2016,A,4545
1,2017,A,1008
1,2018,B,4335
1,2020,A,3062
1,2020,B,3152
1,2017,A,851
1,2018,B,5080
1,2020,B,318
1,2020,B,4078
1,2016,B,5357
1,2018,B,4425
1,2016,B,4209
1,2018,B,2040
1,2018,B,2225
1,2016,A,2690
1,2019,B,7017
1,2018,B,6475
1,2018,A,817
1,2017,B,276
1,2016,B,827
1,2020,B,4222
1,2019,B,3402
1,2020,B,1506
1,2017,B,6237
1,2018,B,7058
1,2020,B,4300
1,2016,B,1234
1,2020,B,4582
1,2016,B,1402
1,2016,A,994
1,2018,B,9022
1,2016,A,3274
1,2019,B,2183
1,2017,B,5195
1,2017,B,5241
1,2016,B,892
1,2018,B,6531
1,2018,B,200
1,2018,B,4094
1,2020,B,7054
1,2016,B,640
1,2016,A,4098
1,2018,B,4501
1,2020,B,568
1,2017,B,1201
1,2019,B,205
1,2016,B,52
1,2017,B,246
1,2019,B,4320
1,2019,B,997
1,2017,B,338
1,2018,A,819
1,2020,B,7076
1,2016,B,7083
1,2017,A,4176
1,2018,A,5294
1,2016,A,5005
1,2016,A(M),66
1,2019,A,945
1,2019,B,1265
1,2016,B,4130
1,2016,B,3167
1,2019,A,989
1,2019,B,4471
1,2017,B,5228
1,2017,A,963
1,2017,A,945
1,2020,A,6089
1,2018,B,8006
1,2017,B,9103
1,2017,B,9013
1,2017,B,829
1,2017,A,855
1,2017,B,976
1,2018,A,2001
1,2018,B,1045
1,2018,A,6194
1,2017,B,9131
1,2016,B,4406
1,2017,A,1111
1,2019,B,6389
1,2019,B,7082
1,2020,B,1407
1,2020,B,5355
1,2016,A,2013
1,2020,B,4162
1,2020,B,721
1,2019,B,3315
1,2020,B,4106
1,2018,A,4535
1,2016,B,4804
1,2020,B,6461
1,2019,B,5204
1,2016,A,4480
1,2018,B,421
1,2016,B,5142
1,2017,B,4252
1,2018,A,6083
1,2020,B,672
1,2017,B,2040
1,2016,A,3032
1,2016,A,5115
1,2018,B,6906
1,2016,B,322
1,2016,B,1289
1,2019,B,5038
1,2018,B,6370
1,2020,B,4104
1,2019,B,4379
1,2018,B,9131
1,2019,B,7068
1,2018,B,7059
1,2018,A,4510
1,2020,B,6088
1,2017,A,1213
1,2017,B,737
1,2017,B,764
1,2020,A,5144
1,2020,B,3415
1,2016,A,6199
1,2017,B,5322
1,2017,B,1260
1,2018,B,241
1,2019,B,1181
1,2016,A,2202
1,2017,B,729
1,2017,B,5388
1,2016,B,314
1,2017,B,4078
1,2020,B,4139
1,2017,A,4121
1,2017,A,5360
1,2016,A,1146
1,2018,B,5133
1,2017,B,3267
1,2018,B,4580
1,2020,B,5271
1,2017,B,5477
1,2016,B,734
1,2020,B,6384
1,2016,B,3283
1,2016,B,2184
1,2016,B,1368
1,2018,A,4444
1,2017,B,6284
1,2016,A,4412
1,2020,B,1038
1,2017,B,5126
1,2017,B,6025
1,2018,A,871
1,2019,B,9142
1,2019,B,3003
1,2018,B,4450
1,2016,B,795
1,2017,B,6027
1,2019,B,5440
1,2016,B,7068
1,2016,A,780
1,2017,A,6087
1,2017,A,4621
1,2019,B,834
1,2017,B,1370
1,2016,B,2272
1,2019,B,6346
1,2019,B,2103
1,2018,B,1118
1,2018,A,934
1,2017,A,877
1,2016,B,6124
1,2019,B,6286
1,2016,B,642
1,2016,A,1583
1,2017,B,4424
1,2018,A,4221
1,2018,B,6055
1,2016,B,3152
1,2018,B,898
1,2020,A,6105
1,2016,A,3111
1,2016,B,6418
1,2016,A,6098
1,2020,A,1238
1,2020,B,4241
1,2018,B,4471
1,2018,B,6031
1,2020,B,2084
1,2020,B,1226
1,2019,B,322
1,2017,A,6052
1,2020,B,796
1,2017,B,6404
1,2017,B,1350
1,2020,B,4027
1,2019,A,5053
1,2017,B,983
1,2017,B,5054
1,2016,B,5294
1,2019,B,5408
1,2017,B,6261
1,2019,B,568
1,2020,B,2212
1,2016,B,8051
1,2016,B,907
1,2019,B,7019
1,2017,B,6349
1,2018,B,5046
1,2019,B,1519
1,2017,B,760
1,2018,B,5397
1,2017,A,5307
1,2019,B,983
1,2016,B,880
1,2018,B,3341
1,2017,B,116
1,2020,B,6368
1,2020,B,4039
1,2020,B,1345
1,2019,B,1528
1,2020,B,7003
1,2020,B,5368
1,2017,B,3146
1,2019,B,774
1,2019,B,6162
1,2019,B,500
1,2018,B,6270
1,2020,B,4569
1,2019,B,410
1,2020,B,3161
1,2020,B,6385
1,2017,B,2046
1,2018,A,4388
1,2018,B,6075
1,2016,B,8074
1,2019,A,755
1,2017,A,755
1,2020,B,6287
1,2018,B,4271
1,2020,B,1080
1,2016,B,1419
1,2020,B,6449
1,2020,B,5072
1,2019,B,7057
1,2018,B,8033
1,2017,B,6306
1,2019,B,6141
1,2016,A,4538
1,2017,B,1125
1,2020,B,4012
1,2016,B,5089
1,2018,B,4123
1,2016,B,5188
1,2019,B,4088
1,2020,B,758
1,2018,A,4015
1,2017,B,5309
1,2018,B,1460
1,2019,A,6131
1,2016,B,4441
1,2016,A,6675
1,2020,B,9127
1,2018,A,6535
1,2020,B,6306
1,2017,B,5293
1,2017,A,4085
1,2017,A,6172
1,2017,B,4577
1,2019,B,9008
1,2020,B,4638
1,2019,B,7003
1,2016,B,1086
1,2019,B,917
1,2017,A,4065
1,2017,B,2121
1,2016,B,5371
1,2020,B,5209
1,2018,B,6172
1,2018,B,521
1,2017,B,4573
1,2018,B,5123
1,2018,B,3045
1,2018,B,2193
1,2020,B,6446
1,2018,A,3888
1,2019,B,4545
1,2017,B,241
1,2018,B,7009
1,2020,A,4714
1,2018,A,1191
1,2016,B,9114
1,2016,A,4141
1,2019,B,729
1,2016,B,546
1,2018,B,5294
1,2020,B,4584
1,2018,A,3522
1,2017,B,5160
1,2016,B,7030
1,2017,B,3366
1,2017,A,5052
1,2020,B,5118
1,2017,B,916
1,2018,B,2264
1,2017,B,4398
1,2018,B,2111
1,2019,B,2174
1,2019,B,5367
1,2016,B,4371
1,2020,B,7002
1,2020,B,4390
1,2020,B,932
1,2018,B,1535
1,2017,B,6424
1,2018,B,6033
1,2019,B,5163
1,2019,B,4240
1,2017,B,844
1,2019,B,6237
1,2020,A,2691
1,2020,B,4343
1,2016,B,4411
1,2017,B,6362
1,2018,B,562
1,2016,B,9011
1,2016,B,5241
1,2018,A,6383
1,2016,B,9076
1,2016,B,9014
1,2019,B,3373
1,2019,B,6218
1,2020,B,5391
1,2020,B,936
1,2020,B,6414
1,2016,A,839
1,2017,B,4331
1,2016,B,6531
1,2020,B,6431
1,2016,B,6370
1,2019,B,551
1,2020,A,2001
1,2016,B,76
1,2017,B,4395
1,2016,B,5370
1,2020,A,3039
1,2018,A,5175
1,2017,A,1500
1,2020,B,4354
1,2019,B,4444
1,2020,B,4235
1,2017,A,5569
1,2017,B,6247
1,2019,B,6113
1,2020,A,963
1,2020,B,5420
1,2020,B,5274
1,2018,B,3034
1,2018,A,6012
1,2019,B,1105
1,2018,B,1229
1,2020,A,5280
1,2018,B,1107
1,2016,B,8039
1,2020,B,6412
1,2020,B,5237
1,2019,B,6022
1,2019,B,3136
1,2016,A,1030
1,2020,B,3363
1,2016,A,5053
1,2020,B,827
1,2018,A,3177
1,2020,A,3334
1,2020,A,712
1,2017,B,4320
1,2020,B,5096
1,2017,A,5053
1,2016,B,6036
1,2016,B,797
1,2017,B,6260
1,2016,A,805
1,2018,B,5190
1,2016,B,7031
1,2017,A,949
1,2020,B,931
1,2018,A,3126
1,2019,B,2038
1,2019,B,199
1,2019,B,4247
1,2018,B,3294
1,2020,B,1096
1,2019,B,3341
1,2017,A(M),6
1,2020,B,5369
1,2020,B,6027
1,2016,B,4621
1,2016,A,935
1,2018,B,823
1,2019,B,4567
1,2016,B,783
1,2018,B,5240
1,2018,B,885
1,2016,B,9302
1,2019,B,839
1,2018,B,493
1,2018,B,6295
1,2020,B,7011
1,2019,B,6461
1,2016,B,6345
1,2019,B,4153
1,2017,B,3087
1,2020,B,1402
1,2016,B,1178
1,2017,B,4235
1,2019,B,783
1,2018,A,3120
1,2019,B,1
1,2019,A,1062
1,2018,B,6133
1,2018,B,1525
1,2019,B,6109
1,2019,B,6250
1,2019,B,9129
1,2019,B,6392
1,2020,B,5230
1,2018,B,733
1,2016,B,9154
1,2016,B,5292
1,2020,B,5265
1,2019,B,3283
1,2020,B,6430
1,2017,B,3010
1,2019,B,4595
1,2017,B,1520
1,2017,B,2231
1,2018,B,6204
1,2019,B,6542
1,2018,B,3119
1,2018,B,4187
1,2018,B,1342
1,2018,B,4640
1,2017,B,4046
1,2017,B,7072
1,2016,B,4509
1,2019,B,5011
1,2020,B,8024
1,2016,B,3114
1,2019,B,6107
1,2020,B,874
1,2018,A,4218
1,2017,B,5059
1,2016,B,4622
1,2017,B,4467
1,2018,B,8048
1,2016,B,4480
1,2016,B,1417
1,2020,A,5040
1,2018,A,5206
1,2017,A,964
1,2018,B,776
1,2018,B,5122
1,2017,A,751
1,2018,B,4319
1,2019,B,786
1,2016,B,4639
1,2018,A,1505
1,2018,A,2095
1,2016,B,3326
1,2018,B,3191
1,2017,A,918
1,2018,B,146
1,2019,B,7046
1,2018,B,6352
1,2017,A,6082
1,2019,B,5258
1,2017,B,5225
1,2019,B,360
1,2018,B,1247
1,2016,B,3249
1,2016,B,4232
1,2020,B,6275
1,2018,B,1091
1,2016,B,3191
1,2020,B,1387
1,2020,B,288
1,2017,B,1372
1,2016,B,6479
1,2018,B,445
1,2016,B,5490
1,2016,B,9155
1,2019,B,6299
1,2020,B,4178
1,2016,B,6126
1,2017,B,4375
1,2016,B,1304
1,2019,B,3144
1,2016,B,4178
1,2016,B,4351
1,2020,B,565
1,2017,B,469
1,2016,B,339
1,2019,B,5301
1,2020,B,233
1,2017,B,3296
1,2017,A,4087
1,2020,B,5350
1,2020,B,664
1,2019,B,4625
1,2020,B,5208
1,2019,B,4508
1,2018,B,752
1,2016,B,9018
1,2018,B,744
1,2018,B,4206
1,2016,B,1132
1,2018,B,4441
